* c:\users\mamat\onedrive\documents\final_project_files\device_modelling\pmeg2005eb\diode_char_pmeg2005eb\diode_char_pmeg2005eb.cir
DC transfer characteristic  Tue Jun 24 15:34:21  2025
--------------------------------------------------------------------------------
Index   v-sweep         v1#branch       v_u1#branch     
--------------------------------------------------------------------------------
136	3.600000e-01	-9.98099e-07	9.980988e-07	
137	3.700000e-01	-9.98131e-07	9.981306e-07	
138	3.800000e-01	-9.98159e-07	9.981591e-07	
139	3.900000e-01	-9.98185e-07	9.981848e-07	
140	4.000000e-01	-9.98208e-07	9.982079e-07	
141	4.100000e-01	-9.98229e-07	9.982289e-07	
142	4.200000e-01	-9.98248e-07	9.982479e-07	
143	4.300000e-01	-9.98265e-07	9.982651e-07	
144	4.400000e-01	-9.98281e-07	9.982808e-07	
145	4.500000e-01	-9.98295e-07	9.982952e-07	
146	4.600000e-01	-9.98308e-07	9.983083e-07	
147	4.700000e-01	-9.98320e-07	9.983204e-07	
148	4.800000e-01	-9.98331e-07	9.983314e-07	
149	4.900000e-01	-9.98342e-07	9.983416e-07	
150	5.000000e-01	-9.98351e-07	9.983510e-07	
151	5.100000e-01	-9.98360e-07	9.983596e-07	
152	5.200000e-01	-9.98368e-07	9.983676e-07	
153	5.300000e-01	-9.98375e-07	9.983750e-07	
154	5.400000e-01	-9.98382e-07	9.983819e-07	
155	5.500000e-01	-9.98388e-07	9.983883e-07	
156	5.600000e-01	-9.98394e-07	9.983942e-07	
157	5.700000e-01	-9.98400e-07	9.983997e-07	
158	5.800000e-01	-9.98405e-07	9.984049e-07	
159	5.900000e-01	-9.98410e-07	9.984097e-07	
160	6.000000e-01	-9.98414e-07	9.984142e-07	
161	6.100000e-01	-9.98418e-07	9.984184e-07	
162	6.200000e-01	-9.98422e-07	9.984223e-07	
163	6.300000e-01	-9.98426e-07	9.984260e-07	
164	6.400000e-01	-9.98429e-07	9.984294e-07	
165	6.500000e-01	-9.98433e-07	9.984327e-07	
166	6.600000e-01	-9.98436e-07	9.984357e-07	
167	6.700000e-01	-9.98439e-07	9.984386e-07	
168	6.800000e-01	-9.98441e-07	9.984413e-07	
169	6.900000e-01	-9.98444e-07	9.984439e-07	
170	7.000000e-01	-9.98446e-07	9.984463e-07	

Index   v-sweep         v1#branch       v_u1#branch     
--------------------------------------------------------------------------------
171	7.100000e-01	-9.98449e-07	9.984486e-07	
172	7.200000e-01	-9.98451e-07	9.984507e-07	
173	7.300000e-01	-9.98453e-07	9.984528e-07	
174	7.400000e-01	-9.98455e-07	9.984547e-07	
175	7.500000e-01	-9.98457e-07	9.984565e-07	
176	7.600000e-01	-9.98458e-07	9.984583e-07	
177	7.700000e-01	-9.98460e-07	9.984599e-07	
178	7.800000e-01	-9.98461e-07	9.984615e-07	
179	7.900000e-01	-9.98463e-07	9.984630e-07	
180	8.000000e-01	-9.98464e-07	9.984644e-07	
181	8.100000e-01	-9.98466e-07	9.984657e-07	
182	8.200000e-01	-9.98467e-07	9.984670e-07	
183	8.300000e-01	-9.98468e-07	9.984682e-07	
184	8.400000e-01	-9.98469e-07	9.984694e-07	
185	8.500000e-01	-9.98470e-07	9.984705e-07	
186	8.600000e-01	-9.98472e-07	9.984715e-07	
187	8.700000e-01	-9.98473e-07	9.984726e-07	
188	8.800000e-01	-9.98474e-07	9.984735e-07	
189	8.900000e-01	-9.98474e-07	9.984744e-07	
190	9.000000e-01	-9.98475e-07	9.984753e-07	
191	9.100000e-01	-9.98476e-07	9.984762e-07	
192	9.200000e-01	-9.98477e-07	9.984770e-07	
193	9.300000e-01	-9.98478e-07	9.984778e-07	
194	9.400000e-01	-9.98478e-07	9.984785e-07	
195	9.500000e-01	-9.98479e-07	9.984792e-07	
196	9.600000e-01	-9.98480e-07	9.984799e-07	
197	9.700000e-01	-9.98481e-07	9.984805e-07	
198	9.800000e-01	-9.98481e-07	9.984812e-07	
199	9.900000e-01	-9.98482e-07	9.984818e-07	
200	1.000000e+00	-9.98482e-07	9.984824e-07	
