* /home/saurabh/installer_main_workshop/esim-1.1.2/examples/bjt_frequency_response/bjt_frequency_response.cir
AC Analysis  Tue Jun 24 19:42:59  2025
--------------------------------------------------------------------------------
Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
195	8.912509e+01	-3.94912e-03,	-2.16636e-03	
196	9.120108e+01	-3.99278e-03,	-2.14261e-03	
197	9.332543e+01	-4.03547e-03,	-2.11826e-03	
198	9.549926e+01	-4.07719e-03,	-2.09335e-03	
199	9.772372e+01	-4.11792e-03,	-2.06793e-03	
200	1.000000e+02	-4.15766e-03,	-2.04204e-03	
201	1.023293e+02	-4.19640e-03,	-2.01573e-03	
202	1.047129e+02	-4.23413e-03,	-1.98904e-03	
203	1.071519e+02	-4.27087e-03,	-1.96201e-03	
204	1.096478e+02	-4.30661e-03,	-1.93468e-03	
205	1.122018e+02	-4.34135e-03,	-1.90710e-03	
206	1.148154e+02	-4.37511e-03,	-1.87930e-03	
207	1.174898e+02	-4.40788e-03,	-1.85132e-03	
208	1.202264e+02	-4.43968e-03,	-1.82319e-03	
209	1.230269e+02	-4.47052e-03,	-1.79496e-03	
210	1.258925e+02	-4.50041e-03,	-1.76666e-03	
211	1.288250e+02	-4.52936e-03,	-1.73831e-03	
212	1.318257e+02	-4.55738e-03,	-1.70996e-03	
213	1.348963e+02	-4.58450e-03,	-1.68162e-03	
214	1.380384e+02	-4.61073e-03,	-1.65333e-03	
215	1.412538e+02	-4.63608e-03,	-1.62512e-03	
216	1.445440e+02	-4.66057e-03,	-1.59700e-03	
217	1.479108e+02	-4.68422e-03,	-1.56901e-03	
218	1.513561e+02	-4.70705e-03,	-1.54116e-03	
219	1.548817e+02	-4.72908e-03,	-1.51348e-03	
220	1.584893e+02	-4.75033e-03,	-1.48598e-03	
221	1.621810e+02	-4.77082e-03,	-1.45869e-03	
222	1.659587e+02	-4.79056e-03,	-1.43162e-03	
223	1.698244e+02	-4.80958e-03,	-1.40479e-03	
224	1.737801e+02	-4.82789e-03,	-1.37820e-03	
225	1.778279e+02	-4.84552e-03,	-1.35188e-03	
226	1.819701e+02	-4.86249e-03,	-1.32584e-03	
227	1.862087e+02	-4.87882e-03,	-1.30008e-03	
228	1.905461e+02	-4.89452e-03,	-1.27462e-03	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
229	1.949845e+02	-4.90961e-03,	-1.24946e-03	
230	1.995262e+02	-4.92412e-03,	-1.22462e-03	
231	2.041738e+02	-4.93807e-03,	-1.20010e-03	
232	2.089296e+02	-4.95146e-03,	-1.17590e-03	
233	2.137962e+02	-4.96433e-03,	-1.15204e-03	
234	2.187762e+02	-4.97668e-03,	-1.12851e-03	
235	2.238721e+02	-4.98854e-03,	-1.10532e-03	
236	2.290868e+02	-4.99993e-03,	-1.08248e-03	
237	2.344229e+02	-5.01085e-03,	-1.05998e-03	
238	2.398833e+02	-5.02133e-03,	-1.03783e-03	
239	2.454709e+02	-5.03138e-03,	-1.01603e-03	
240	2.511886e+02	-5.04102e-03,	-9.94576e-04	
241	2.570396e+02	-5.05026e-03,	-9.73473e-04	
242	2.630268e+02	-5.05912e-03,	-9.52719e-04	
243	2.691535e+02	-5.06762e-03,	-9.32314e-04	
244	2.754229e+02	-5.07576e-03,	-9.12256e-04	
245	2.818383e+02	-5.08356e-03,	-8.92543e-04	
246	2.884032e+02	-5.09103e-03,	-8.73175e-04	
247	2.951209e+02	-5.09819e-03,	-8.54149e-04	
248	3.019952e+02	-5.10504e-03,	-8.35461e-04	
249	3.090295e+02	-5.11161e-03,	-8.17110e-04	
250	3.162278e+02	-5.11790e-03,	-7.99093e-04	
251	3.235937e+02	-5.12392e-03,	-7.81405e-04	
252	3.311311e+02	-5.12968e-03,	-7.64045e-04	
253	3.388442e+02	-5.13520e-03,	-7.47007e-04	
254	3.467369e+02	-5.14048e-03,	-7.30288e-04	
255	3.548134e+02	-5.14553e-03,	-7.13885e-04	
256	3.630781e+02	-5.15037e-03,	-6.97793e-04	
257	3.715352e+02	-5.15499e-03,	-6.82007e-04	
258	3.801894e+02	-5.15942e-03,	-6.66525e-04	
259	3.890451e+02	-5.16366e-03,	-6.51340e-04	
260	3.981072e+02	-5.16771e-03,	-6.36449e-04	
261	4.073803e+02	-5.17158e-03,	-6.21847e-04	
262	4.168694e+02	-5.17529e-03,	-6.07530e-04	
263	4.265795e+02	-5.17883e-03,	-5.93492e-04	
264	4.365158e+02	-5.18222e-03,	-5.79729e-04	
265	4.466836e+02	-5.18547e-03,	-5.66237e-04	
266	4.570882e+02	-5.18857e-03,	-5.53010e-04	
267	4.677351e+02	-5.19153e-03,	-5.40045e-04	
268	4.786301e+02	-5.19436e-03,	-5.27335e-04	
269	4.897788e+02	-5.19707e-03,	-5.14876e-04	
270	5.011872e+02	-5.19966e-03,	-5.02664e-04	
271	5.128614e+02	-5.20214e-03,	-4.90694e-04	
272	5.248075e+02	-5.20450e-03,	-4.78961e-04	
273	5.370318e+02	-5.20677e-03,	-4.67460e-04	
274	5.495409e+02	-5.20893e-03,	-4.56187e-04	
275	5.623413e+02	-5.21099e-03,	-4.45137e-04	
276	5.754399e+02	-5.21297e-03,	-4.34306e-04	
277	5.888437e+02	-5.21486e-03,	-4.23688e-04	
278	6.025596e+02	-5.21666e-03,	-4.13279e-04	
279	6.165950e+02	-5.21838e-03,	-4.03075e-04	
280	6.309573e+02	-5.22003e-03,	-3.93072e-04	
281	6.456542e+02	-5.22160e-03,	-3.83264e-04	
282	6.606934e+02	-5.22310e-03,	-3.73647e-04	
283	6.760830e+02	-5.22454e-03,	-3.64218e-04	
284	6.918310e+02	-5.22591e-03,	-3.54972e-04	
285	7.079458e+02	-5.22722e-03,	-3.45905e-04	
286	7.244360e+02	-5.22847e-03,	-3.37011e-04	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
287	7.413102e+02	-5.22966e-03,	-3.28289e-04	
288	7.585776e+02	-5.23080e-03,	-3.19732e-04	
289	7.762471e+02	-5.23189e-03,	-3.11338e-04	
290	7.943282e+02	-5.23293e-03,	-3.03102e-04	
291	8.128305e+02	-5.23393e-03,	-2.95021e-04	
292	8.317638e+02	-5.23488e-03,	-2.87089e-04	
293	8.511380e+02	-5.23578e-03,	-2.79305e-04	
294	8.709636e+02	-5.23665e-03,	-2.71664e-04	
295	8.912509e+02	-5.23747e-03,	-2.64161e-04	
296	9.120108e+02	-5.23826e-03,	-2.56795e-04	
297	9.332543e+02	-5.23901e-03,	-2.49560e-04	
298	9.549926e+02	-5.23973e-03,	-2.42454e-04	
299	9.772372e+02	-5.24042e-03,	-2.35472e-04	
300	1.000000e+03	-5.24107e-03,	-2.28612e-04	
301	1.023293e+03	-5.24169e-03,	-2.21871e-04	
302	1.047129e+03	-5.24229e-03,	-2.15243e-04	
303	1.071519e+03	-5.24285e-03,	-2.08727e-04	
304	1.096478e+03	-5.24339e-03,	-2.02319e-04	
305	1.122018e+03	-5.24391e-03,	-1.96016e-04	
306	1.148154e+03	-5.24440e-03,	-1.89815e-04	
307	1.174898e+03	-5.24487e-03,	-1.83712e-04	
308	1.202264e+03	-5.24531e-03,	-1.77705e-04	
309	1.230269e+03	-5.24574e-03,	-1.71790e-04	
310	1.258925e+03	-5.24614e-03,	-1.65964e-04	
311	1.288250e+03	-5.24653e-03,	-1.60225e-04	
312	1.318257e+03	-5.24689e-03,	-1.54570e-04	
313	1.348963e+03	-5.24724e-03,	-1.48994e-04	
314	1.380384e+03	-5.24757e-03,	-1.43497e-04	
315	1.412538e+03	-5.24789e-03,	-1.38074e-04	
316	1.445440e+03	-5.24819e-03,	-1.32724e-04	
317	1.479108e+03	-5.24847e-03,	-1.27443e-04	
318	1.513561e+03	-5.24874e-03,	-1.22228e-04	
319	1.548817e+03	-5.24899e-03,	-1.17077e-04	
320	1.584893e+03	-5.24923e-03,	-1.11988e-04	
321	1.621810e+03	-5.24946e-03,	-1.06957e-04	
322	1.659587e+03	-5.24968e-03,	-1.01982e-04	
323	1.698244e+03	-5.24988e-03,	-9.70608e-05	
324	1.737801e+03	-5.25008e-03,	-9.21902e-05	
325	1.778279e+03	-5.25026e-03,	-8.73678e-05	
326	1.819701e+03	-5.25043e-03,	-8.25913e-05	
327	1.862087e+03	-5.25059e-03,	-7.78580e-05	
328	1.905461e+03	-5.25074e-03,	-7.31656e-05	
329	1.949845e+03	-5.25088e-03,	-6.85115e-05	
330	1.995262e+03	-5.25101e-03,	-6.38933e-05	
331	2.041738e+03	-5.25113e-03,	-5.93087e-05	
332	2.089296e+03	-5.25124e-03,	-5.47551e-05	
333	2.137962e+03	-5.25134e-03,	-5.02303e-05	
334	2.187762e+03	-5.25144e-03,	-4.57319e-05	
335	2.238721e+03	-5.25152e-03,	-4.12574e-05	
336	2.290868e+03	-5.25160e-03,	-3.68046e-05	
337	2.344229e+03	-5.25167e-03,	-3.23711e-05	
338	2.398833e+03	-5.25173e-03,	-2.79546e-05	
339	2.454709e+03	-5.25179e-03,	-2.35528e-05	
340	2.511886e+03	-5.25183e-03,	-1.91633e-05	
341	2.570396e+03	-5.25187e-03,	-1.47838e-05	
342	2.630268e+03	-5.25191e-03,	-1.04121e-05	
343	2.691535e+03	-5.25193e-03,	-6.04579e-06	
344	2.754229e+03	-5.25195e-03,	-1.68265e-06	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
345	2.818383e+03	-5.25196e-03,	2.679639e-06	
346	2.884032e+03	-5.25196e-03,	7.043377e-06	
347	2.951209e+03	-5.25196e-03,	1.141086e-05	
348	3.019952e+03	-5.25194e-03,	1.578438e-05	
349	3.090295e+03	-5.25193e-03,	2.016624e-05	
350	3.162278e+03	-5.25190e-03,	2.455875e-05	
351	3.235937e+03	-5.25187e-03,	2.896421e-05	
352	3.311311e+03	-5.25183e-03,	3.338495e-05	
353	3.388442e+03	-5.25178e-03,	3.782328e-05	
354	3.467369e+03	-5.25172e-03,	4.228155e-05	
355	3.548134e+03	-5.25166e-03,	4.676209e-05	
356	3.630781e+03	-5.25158e-03,	5.126727e-05	
357	3.715352e+03	-5.25150e-03,	5.579944e-05	
358	3.801894e+03	-5.25142e-03,	6.036099e-05	
359	3.890451e+03	-5.25132e-03,	6.495431e-05	
360	3.981072e+03	-5.25122e-03,	6.958182e-05	
361	4.073803e+03	-5.25110e-03,	7.424594e-05	
362	4.168694e+03	-5.25098e-03,	7.894911e-05	
363	4.265795e+03	-5.25085e-03,	8.369381e-05	
364	4.365158e+03	-5.25070e-03,	8.848252e-05	
365	4.466836e+03	-5.25055e-03,	9.331774e-05	
366	4.570882e+03	-5.25039e-03,	9.820201e-05	
367	4.677351e+03	-5.25022e-03,	1.031379e-04	
